,ner_id,link,title,doi
85,145,publication/379367912_Analysis_of_implementation_for_big_data_techniques_in_consumer_behavior?_sg=iJ_QnqxtQQTDE8eEpIdHyIYNxKwPO2PVKTCCxIX4ASAanSoAIcwtCrEdlELEIUAdEhoNMr3u50PnM-M,Analysis of implementation for big data techniques in consumer behavior, 10.54254/2755-2721/53/20241342
86,146,publication/380380686_The_Significance_of_Big_Data_to_the_Design_and_Transformation_of_Rural_Art_Space?_sg=QExldPInDhzxXuRDlzBRj-CA6alVL-Kf-IdaKQ8RZZEH-LW9SwKJFcxwcSuyS6tY_6NcuzRaolMNAVY,The Significance of Big Data to the Design and Transformation of Rural Art Space, 10.56028/aetr.10.1.746.2024
87,147,publication/377179601_The_Application_of_Big_Data_in_Economic_Statistics?_sg=qvuQ571f2h9HhSGaJ9EV6pRwBAAPKxdDnxs21L3GZJyGswOjqMjmxYx11CcBFwgS1mG6KjICAzq5F14,The Application of Big Data in Economic Statistics, 10.54254/2754-1169/57/20230746
88,148,publication/380266568_BIG_DATA_AND_MACHINE_LEARNING_IN_DEFENCE?_sg=Gbzp8_Wh1rNWAO-rR1WHYB_rE8Utk_pSBnmgTLccVX9W7OpJXkZC4KgRmcvITMoFaexeLxw6D3_c7U0,Big Data and Machine Learning in Defence, 10.5121/ijcsit.2024.16203
89,150,publication/376356922_Big_Data_Generated_in_IOT?_sg=kJXH653Y1JF6WcOJslRhYmBmuLF7XRGxf7ezkBaJ9glerOyXgEnhjsdflAQRkm7vcLg-EmNJsc_YFDw,Big Data Generated in IOT, 10.1002/ett.3935\
90,152,publication/377135653_Big_Data_Application_in_Data_Management_at_Universities_in_Vietnam?_sg=O63uvB6DNkij7ltd2Bd0HIl2D4ujNIUW60fg5mGB3yVgAJDttD8oEPEpz4bjIx0UGrdk3N4mU85WZ2w,Big Data Application in Data Management at Universities in Vietnam, 10.1007/978-3-031-50818-9_40
91,153,publication/380428961_Big_data_for_furniture_intelligent_manufacturing_conceptual_framework_technologies_applications_and_challenges?_sg=1sH7QJnGviI5IX2vxYPPWWsuCLonb8kwe0j2HbXBCp72-hOtKhZXlKAutCbm1k7OYUD2gEmbQrFzRAQ,"Big data for furniture intelligent manufacturing: conceptual framework, technologies, applications, and challenges", 10.1007/s00170-024-13719-0
92,155,publication/380095062_Enhancing_environmental_management_through_big_data_spatial_analysis_of_urban_ecological_governance_and_big_data_development?_sg=MCPM0IFJvJW7iRHQ6ht_UInzKNVwyUZmPrJwPaCyqyqJf_7UaD2U2RKf9g1m3xEIVsG054sq5Lybz4w,Enhancing environmental management through big data: spatial analysis of urban ecological governance and big data development, 10.3389/fenvs.2024.1358296
93,156,publication/380211592_Beyond_Volume_Enhancing_Data_Quality_in_Big_Data_Analytics_through_Frameworks_and_Metrics?_sg=MorBBYh-npwPLNoJaETfYR1OQVGnwKrpwuLEwt1Ri66eN08ivtny6Dti8LluRB_bZ2qYs9Si8dqby0o,Beyond Volume: Enhancing Data Quality in Big Data Analytics through Frameworks and Metrics, 10.26438/ijcse/v12i4.3946
94,160,publication/379685465_Analysis_and_Application_of_Big_Data_in_Social_Media_Marketing?_sg=VMhQuD3dICQGjLTfLmdG0-vS20OLIbGt1VEQa-0XttE4zQvXgrOdIa7sz-T2bS-Ltii-uDML9v45Kqs,Analysis and Application of Big Data in Social Media Marketing, 10.62051/ijgem.v2n2.33
95,161,publication/379332154_Examining_Factors_Influencing_the_Acceptance_of_Big_Data_Analytics_in_Healthcare?_sg=6S1vGUDac_Sl3JFMr7Mdt86Y8EvV6lJGWlt992wf5NxnJyMjnyqOHvjKk0MqIp219brf5UzrurF9uIs,Examining Factors Influencing the Acceptance of Big Data Analytics in Healthcare, 10.62273/QNDU3179
96,163,publication/380347469_From_Pixels_to_Preservation-_AI_and_Big_Data_Redefining_Responsible_Tourism?_sg=Nd1S6ztPWheql_6-G6SSciCIivasEiL_NQJ-zPg8JFGYs8_F5A7SvBkKIvvvw3PINssg6XEjMFfsRQY,From Pixels to Preservation- AI and Big Data Redefining Responsible Tourism, 10.4018/979-8-3693-3286-3.ch002
97,168,publication/380190201_The_Influencing_Factor_of_Big_Data_Adoption_for_Indonesia_Open_Government?_sg=4sPZzg5opE_ss9EMil15hVXv5fJtHN1RoR0iykk3aSp-yfCFAwyfoP0FHgYmP4Qx_UnRj9m9sI_Z9Qo,The Influencing Factor of Big Data Adoption for Indonesia Open Government, 10.37899/journal-la-sociale.v5i3.1151
98,169,publication/378445965_A_Path_Towards_Sustainability_in_the_Era_of_Data-Driven_Big_Data_Analysis?_sg=pPUF4VGH67T1gQuPRMYUuA2NSDjbDOcXIDWBI39Ak6VU1pbOzaaZ8X-28SmHkzRGu9mdVH2itUCYYdY,A Path Towards Sustainability in the Era of Data-Driven Big Data Analysis, 10.1007/978-981-99-6909-8_18
99,171,publication/379010490_Using_big_data_for_optimizing_advertising_campaigns_in_social_networks?_sg=ig8za14k8gpGumSNfzA5jyBFEEpO9wTPTRUS1e5tAmCebuP5UchuZoppCvIfUyjoMFz2xxBhDMGg_14,Using big data for optimizing advertising campaigns in social networks, 10.46932/sfjdv5n3-015
100,172,publication/380846152_The_Role_and_Strategy_of_Big_Data_in_Promoting_Local_Tourism_Development?_sg=rB0sXVc_YCkQ12n-GA19V5IWB5NBUgO6V5qO5ThYePBQ7n_RfRDsQcG-VrvquGVP1GyCZ1rfn_GaFq8,The Role and Strategy of Big Data in Promoting Local Tourism Development, 10.2478/amns-2024-1457
101,173,publication/378484180_The_Building_Blocks_of_Data_Science_Computing_Systems_and_Analytical_Frameworks_for_Big_Data?_sg=PV45_Bcdms6RreXIpMHsdo6kpLhiiWm6qDsxAbFm8mUFpoQrVtqnCaN-ybC0-JXzXlWqyr15RwK_kng,The Building Blocks of Data Science: Computing Systems and Analytical Frameworks for Big Data, 10.62311/9788196847265
102,174,publication/381230404_Personalized_Services_Based_on_Big_Data_Algorithms-taking_Netease_Cloud_as_an_Example?_sg=0nFfleHqMKGAyGDdDRzKMptQDtB2Tuqruar4efUFtZcRr8ypbNlozjFnTKvMl9qutUffCJtZWgmQzQs,Personalized Services Based on Big Data Algorithms—taking Netease Cloud as an Example, 10.1051/shsconf/202419301019
103,175,publication/380616600_An_Exploratory_Big_Data_Approach_to_Understanding_Commitment_in_Projects?_sg=s3cFTOAyXPPlw_i3i40BZIsTPcXqQrHnfry_Q5-l8ngkVtfkXsqec-YNwEqO3wdsyv_l7toO0nR2B3M,An Exploratory Big Data Approach to Understanding Commitment in Projects, 10.1007/978-3-031-60227-6_6
104,178,publication/379031657_Unveiling_the_Crucial_Role_of_Statistics_in_Big_Data_Analytics?_sg=4D-17KmQt15088E1FPw9Fxkr299rMgse6RCqvdclPYzOKgJhhZZWY6gEtjYZOorS5SLx08yUQuXOfcQ,Unveiling the Crucial Role of Statistics in Big Data Analytics, 10.48175/IJARSCT-15769
105,179,publication/379938919_USING_AND_INVESTIGATING_BIG_DATA_MINING_IN_CLINICAL_MEDICINE?_sg=OFK9P-zDXNF5b8fnji-3TTytWR3wdsIlMwUQ9UxvTXIsaZkmZlk73FscSTdpFnAUrTTPJqzZYO8sT3M,USING AND INVESTIGATING BIG DATA MINING IN CLINICAL MEDICINE, 10.55524/CSISTW.2024.12.1.69
106,180,publication/377794912_Emerging_Concepts_Using_Blockchain_and_Big_Data?_sg=kTm27p527mM75-_ysMxIsf1R_VtU-li_AJx5padi42huazE-FDDeM8BbaOB0yerlR9KBGWHoja9MMoI,Emerging Concepts Using Blockchain and Big Data, 10.1007/978-3-031-48573-2_70
107,183,publication/379035297_Integration_Approaches_for_Heterogeneous_Big_Data_A_Survey?_sg=1OBlWU0XiFLzONt2Ns5VC9NinH0HAi-5K5g6fjcB-Wn3TQL2wiTEhFcwyo2geVT_cuCsp_MNsnMPPHk,Integration Approaches for Heterogeneous Big Data: A Survey, 10.2478/cait-2024-0001
108,184,publication/380013465_Big_Data_Management_and_Analytics_in_Drug_Research_A_Comprehensive_Overview?_sg=3MJ-FsraGR2WuNrMI8VRLkm7P_1rKENkUscWBDd4RvdJsxfLiDDcI6L1UMrOb1Pm73HggmPOmnNP6xc,Big Data Management and Analytics in Drug Research: A Comprehensive Overview, 10.4018/979-8-3693-2897-2.ch005
109,186,publication/379869196_Edge_artificial_intelligence_for_big_data_a_systematic_review?_sg=48uWd2OS8_uSorxnZV2W5_PlC4MAMO7XEigd9FcW3oc4iNp3j58DQ6cZvq5mf379Ndv4pEe2AW6qWPU,Edge artificial intelligence for big data: a systematic review, 10.1007/s00521-024-09723-w
110,189,publication/378293643_LEVERAGING_BIG_DATA_FOR_PERSONALIZED_MARKETING_CAMPAIGNS_A_REVIEW?_sg=pTQ8p_EDoSl697ifUE98X8J3X-6chvDEG1hlk4szpEBt9bHbrzgg9IqxyPLx7Cl6041M4lLmt61XQKw,LEVERAGING BIG DATA FOR PERSONALIZED MARKETING CAMPAIGNS: A REVIEW, 10.51594/ijmer.v6i1.778
111,190,publication/380500505_Optimization_of_teaching_methods_and_allocation_of_learning_resources_under_the_background_of_big_data?_sg=4ZgMHNrn-40yrLqhd4l6uRZ3th4zpf-idjyfsPeLZQrs37jve2PCYpFZUgzgEPPWNnnPavGYjiZNgDs,Optimization of teaching methods and allocation of learning resources under the background of big data, 10.3233/JCM-247277
112,191,publication/378671236_Big_Data_Enables_the_Intelligent_Manufacturing_Industry?_sg=crTbs1Dk5Bd6nVvLZb4ERRe16Ak7ZaENju7hBZjdSrylV3o0W_99-ogUC-ekNpCj4cKv5cvBtTvYdPU,Big Data Enables the Intelligent Manufacturing Industry, 10.54097/0bxv5b71
113,192,publication/380482602_Research_on_Tax_Risk_Regulation_and_Strategic_Management_in_the_Context_of_Big_Data?_sg=D8VrFcb3kysK0TU1dq9J1Hsl-K5zZGvtrPP8ZZJdL67v7qxGQS4T_xoEeFTJYqkBILsPBMnpJsg4sLw,Research on Tax Risk Regulation and Strategic Management in the Context of Big Data, 10.26689/pbes.v7i2.6780
114,193,publication/380143871_Distributed_matrix_computing_system_for_big_data?_sg=fSe01yJUOKsPwydT6dn7IU0V1I5NfwWi1uqYiSHWnl_0xa-WKkF1BxDszCa4ue-M0wttaSg9d20ggD0,Distributed matrix computing system for big data, 10.3233/IDT-230309
115,194,publication/378667981_Big_Data_in_strategic_management_accounting?_sg=-nFiGOb6nSFExjVEE6jViVOQyt-BOC9FULnjiGLXFChnTy9nvsEF2V91Vwg4t5idOtTezED4xMPl_1E,Big Data in strategic management accounting, 10.26642/pbo-2023-3(56)-14-20
116,197,publication/381005515_Harnessing_the_Power_of_6G_Connectivity_for_Advanced_Big_Data_Analytics_with_Deep_Learning?_sg=-21LHh4LJvKm8MUlHYAB9xAuKolUqvbrf2sZtoj9fEHyxtHAtr5P67eNLbvuWkpONXj6DGorP60_Tvg,Harnessing the Power of 6G Connectivity for Advanced Big Data Analytics with Deep Learning, 10.1007/s11277-024-11044-z
117,198,publication/378283063_Interactive_Big_Data_Visualization_and_Analytics?_sg=TbFeQzxMM3bDGNk1AtCh61GGUUIwRKDw-cpePt1UbiU0vW9W9jkI6J2KiRvuIOer5XwgamPr6PF-zCU,Interactive Big Data Visualization and Analytics, 10.1016/j.bdr.2024.100445
118,199,publication/322493872_Database_Resources_of_the_BIG_Data_Center_in_2018?_sg=T3Z9NZ6YPB5AwNd6adHGVcxrV0miY1FRBrLjP_tQupeqVamJRT4OVjolmslpV8QudAJNjk4x7Z7gZ38,Database Resources of the BIG Data Center in 2018, 10.1093/nar/gkx897
119,200,publication/381098682_BIG_DATA_AND_DATA_LAKES_AS_COMPONENTS_OF_THE_INFORMATION_ECONOMY?_sg=ZtlYCGg57QTrzecQOw-Y4euLlS6dchBPPG2n7cuxObf1TP5miSN1VxWY850q-GQWNcWk9Uh12H6xR4Q,BIG DATA AND DATA LAKES AS COMPONENTS OF THE INFORMATION ECONOMY, 10.17721/tppe.2024.48.13
120,201,publication/377744973_Big_Data_and_the_New_Reality?_sg=U1ghoSjoj0PBw2je6eawabvJ-Fpb4atQ3-TSHPuTkTEskq-_wb6XgW105zSGgD0VOrxiqlmelzjTPGU,Big Data and (the New?) Reality, 10.2478/abcsj-2023-0026
121,202,publication/378830324_Analysis_on_Data_Governance_Policy_in_the_Health_Sector_of_Zambia_Perspective_of_Big_Data?_sg=LQIAWg2GrUhAQSTRtFNC2dn2bRxYPBuxv6mRYthArYo8YwrxYSGXU73GuYwCemRi1ejba4wRnx92-IQ,Analysis on Data Governance Policy in the Health Sector of Zambia: Perspective of Big Data, 10.56293/IJMSSSR.2023.4701
122,204,publication/378636233_Transforming_Big_Data_into_AI-ready_data_for_nutrition_and_obesity_research?_sg=2ta-wYJtIcJd0gMmpx9WYPF3dnHiGESSKgzW7h2dznbLUgbQvp_xA1JbHW9Mw9NKK6QRyugHswEvsNU,Transforming Big Data into AI-ready data for nutrition and obesity research, 10.1002/oby.23989
123,205,publication/376892490_Big_Data_Analytics_in_Cloud_-Comparative_Study?_sg=kjpTC1y--XeOWZuLVyIEviKa-1ccpJmccYG41z-w8kSWqBcCPWryFWAshd77Kolb2t6OJrvAzN6Igyc,Big Data Analytics in Cloud -Comparative Study, 10.14445/22312803/IJCTT-V71I12P107
124,208,publication/378767010_Big_Data_Research_on_Severe_Asthma?_sg=yYh73Krg2zTO9GBAqrIxEXxzTMrjoNC-1hPA5Hpx8hRR-mPoGUn8z0OSuFXjZIDBo_ctYuuKm_1o9Bk,Big Data Research on Severe Asthma, 10.4046/trd.2023.0186
125,210,publication/378255025_The_Importance_of_Big_Data_and_IoT_in_Smart_Cities?_sg=nnEFB92kL5Vb589N4qTsUBi5GiATYkI4uqUDG997H17PkAWrkwicuQEOp3x7Tr_fhG982h1FBRjaVbM,The Importance of Big Data and IoT in Smart Cities, 10.1007/978-981-99-7569-3_29
126,211,publication/379777008_The_Usefulness_of_Big_Data_and_IoTAI_at_Dubai_University?_sg=peeV5UKaHBsFL1OcfaMaa-7qVXGIk7ET4y8vJBsGBJNfHRfwtLjkCYXmOUvZSV3dQZvfxJn8SiDw7gk,The Usefulness of Big Data and IoT/AI at Dubai University, 10.58262/ks.v12i2.459
127,212,publication/378357815_Challenges_of_SMEs_Adoption_of_Big_Data_in_Africa?_sg=NuDWN71R-ALiH-UgUler2_3H1PSHcNY8W3Mir4PZ_zgIpSGD9vIqvygFTEhN7FcffOCt9Yx3fW8FB4I,Challenges of SMEs Adoption of Big Data in Africa, 10.2174/9789815223378124030006
128,216,publication/380153405_Big_Data_Analytics_in_Bioinformatics_and_Healthcare?_sg=toBaYu7DMYNgKrv_vWDbGmsdjlSxMLRiJmO3qbOn77aMO_OLVnfB7PYkseXy7rya5KVcuf4tCIrLve4,Big Data Analytics in Bioinformatics and Healthcare, 10.4018/979-8-3693-2426-4.ch002.
129,218,publication/380124369_Big_Data_Analytics_in_Bioinformatics_and_Healthcare?_sg=3enyxT8BdevIpRaxJvqZX7SIlLit8qB37Ue_DqY6TeSQ522az6aZQIJ5tzQ11waIx0rjZup5Hu7jtig,Big Data Analytics in Bioinformatics and Healthcare, 10.4018/979-8-3693-2426-4.ch002
130,220,publication/379309498_Investigating_the_Integration_of_Big_Data_Technologies_in_Higher_Education_Settings?_sg=7T_kwqYaoKhPH70_uGjVIWQ0Pgm3J-Du65CeZdQ-YSYuGpXPTZr__pCgIc6MGmrcBbxKKptts5UpbpA,Investigating the Integration of Big Data Technologies in Higher Education Settings, 10.31004/ijmst.v2i2.296
131,225,publication/380209125_Essential_Strategies_for_Continuous_Monitoring_and_Alerting_in_Big_Data_Ecosystems?_sg=rCi5VD-Wkkmaf6vrXayZJgSlX-GsODUT044VJ9GhswmrclC-sRTDtNAvWlUrXsLvQYx0qQvUFZbT_AI,Essential Strategies for Continuous Monitoring and Alerting in Big Data Ecosystems, 10.47363/JAICC/2024(3)259
132,226,publication/380386458_Integrasi_Cloud_Computing_untuk_Analisis_Big_Data?_sg=dOC_gLf1f1oJhdqfu2n6ATrQ2CPKBAWY7Vf0eZhq5cd0WNVogVHmhg9wnmDziQYRunlVn_aTYB3aYRU,Integrasi Cloud Computing untuk Analisis Big Data, 10.30997/karimahtauhid.v3i4.12679
133,227,publication/378429573_The_Challenges_Of_Big_Data_Analytics_In_A_Revolving_Cyber_Era?_sg=hltnSoqB7Ov2Oztn_vFvlOoZHDXvKAVZ7KPShIGus51RZRENeTMlL4ljAwwKTIV7vsz18VbP1RTPvjo,The Challenges Of Big Data Analytics In A Revolving Cyber Era, 10.13140/RG.2.2.35909.63209
134,229,publication/378963240_Big_Data_International_Law_Issues_During_Armed_Conflict?_sg=RtF2bt0zwTYPkg1ETEBqrACvajrQmIdOfKPfiu2O_iJ8ZJphgUIvdJUgeXCyvR9sHa_ePbtDx-jGwrc,Big Data: International Law Issues During Armed Conflict, 10.1093/oso/9780197668610.003.0007
135,230,publication/381287681_Big_data_analytic_capabilities_intrapreneurship_and_service_innovation_behaviors_a_moderated_mediation_model?_sg=OjI9gxN7cDlMXB_ZUvGtSgvstNAc2VgmYm7qGWocjRMTduGJKkKhLvlbn2PckLKlW1wJNapMCgGQkvs,"Big data analytic capabilities, intrapreneurship, and service innovation behaviors: a moderated mediation model", 10.1080/02642069.2024.2364816
136,233,publication/381320651_Big_Data_Analytics_Strategic_Capabilities_and_Innovation_Performance_Mediation_Approach_of_Organizational_Ambidexterity?_sg=0F4X-iDTVObl-Vta0v_geKai8dRNTY4WOS7mhFv_mRG9BGnSvwVJDdZxY-njLs1QC-4Udgh0N_YFI3A,"Big Data Analytics, Strategic Capabilities, and Innovation Performance: Mediation Approach of Organizational Ambidexterity", 10.3390/su16125111
137,238,publication/379904164_The_Degree_of_Big_Data_Technology_Transformation_and_Green_Operations_in_the_Banking_Sector?_sg=g81QQevBeUiOyq543JIq7j2uFRB2NN36ZA8i0fKt9j_LfUR4tRU2cvvmz_dJsryvguP_ZDTayGbCgaw,The Degree of Big Data Technology Transformation and Green Operations in the Banking Sector, 10.3390/systems12040135
138,239,publication/378992009_Big_Data_Analytics_Techniques_Tools_and_Applications_in_Various_Industries?_sg=iXhsoS7YlKaFNVD352gEL5raj4lrqEdBn6HyErml1x1IXpFYemyMV-AADnWJ5jBrfia9A1N18BTyWs4,"Big Data Analytics: Techniques, Tools, and Applications in Various Industries", 10.59613/armada.v3i2.2835
139,240,publication/380068479_The_role_of_big_data_in_healthcare_A_review_of_implications_for_patient_outcomes_and_treatment_personalization?_sg=G1CbbVhZ48Y8ZGSCWt_DzUEu5YFdw4jMXWxKgDsyckRryzb9nSTDx3C_SySI6Kvs-EVQqcyj-tmhHXE,The role of big data in healthcare: A review of implications for patient outcomes and treatment personalization, 10.30574/wjbphs.2024.17.3.0133
140,242,publication/380335342_Big_Data_Analytics_Analyzing_the_Significance_of_it_in_Light_to_Indian_Banking_Sector?_sg=O11a3VlR87BeYjvw5o9_J2xiClhhwzM1xXvHPwupikQHtiJ4LvMgBCqxOpAAiKWVwAQOs10DCYJdEIE,Big Data Analytics: Analyzing the Significance of it in Light to Indian Banking Sector, 10.22214/ijraset.2024.61369
141,243,publication/380190997_Adoption_and_use_factors_of_artificial_intelligence_and_big_data_by_citizens?_sg=eVtRhGv_tffOYzzoheE1thypBtG9sZRjXQ8hQEkSpbDmyVEOZlHzUBU0NMNzR5NI2hZaTVN6me2OKs8,Adoption and use factors of artificial intelligence and big data by citizens, 10.15581/003.37.2.227-246
142,246,publication/378898688_Research_on_Smart_Library_System_Based_on_Big_Data?_sg=XQHbjYpgyAT2mfkuLHg_Qb2Py6_CTPZWkb6dc7caiTqnB4OqrMnQD_jCj0UcWVdQjBtdFqRem5owqGw,Research on Smart Library System Based on Big Data, 10.1007/978-3-031-53404-1_22
143,247,publication/377164213_Big_Data_Analytics_for_Market_Intelligence?_sg=5aITDujWqKD22EXUMoFMXI76NOp4LZjtRriUxGZLeb_q8SqUhAGeZkTlE9sixoAxx2eBqJSzoB8S5wc,Big Data Analytics for Market Intelligence, 10.4018/979-8-3693-0413-6.ch002
144,248,publication/378885721_Big_Data_Applications_and_Mining_in_the_Healthcare_Field?_sg=cU9LHkLuouo5-tgd2jYlldLsQidegUW9dl0ZlUA0qUCAmRnGmTI712KVbPC2Xor3GVZIJzj3vqiazbM,Big Data Applications and Mining in the Healthcare Field, 10.54097/d9u9iwdzcu
145,249,publication/381251784_Exploring_Big_Data_Technology_in_Human_Resources_Decision-Making?_sg=DYSfJKu-mxnBQ-8SpyP0L1dfhx6AWZaacEVMttBS0KpNo2fd2iit2iRYJKptCA5OKPygtW3KUAjIJSo,Exploring Big Data Technology in Human Resources Decision-Making, 10.62051/vg429a37
146,250,publication/377823153_Clinical_big_data_in_healthcare_A_survey_of_medical_computers?_sg=xOJquyEtdhn4FHL71IPjzdpZd5SSKfeN24soQFATJTlIXKe2xpUmt8bSj9_CTeJleCIuYO0gNXUpOas,Clinical big data in healthcare: A survey of medical computers, 10.54254/2755-2721/30/20230063
147,251,publication/378548243_Reviewing_the_use_of_big_data_in_supply_chain_optimization_in_the_USA?_sg=NiSr31PNNfmVy3N9JtVqYAfa8BgPdoDfWB6Hpjg3bBijs8m7JI8F8uva6o_ud3kDb4nkzGr6reGNcVA,Reviewing the use of big data in supply chain optimization in the USA, 10.30574/wjarr.2024.21.2.0397
148,252,publication/380054402_Big_data_security_and_privacy_in_healthcare_A_systematic_review_and_future_research_directions?_sg=_J7RDu_epfLXlh4R7OyEiIRoExn1u0StaR2CNANd4wdsOQImDqXnu6bJahKUH7Tgr8bAtDwFK42EySk,Big data security and privacy in healthcare: A systematic review and future research directions, 10.1177/02666669241247781
149,253,publication/377670501_Elevating_Big_Data_Privacy_Innovative_Strategies_and_Challenges_in_Data_Abundance?_sg=-yu4j8ZZg_aNFDUt6HoFQzCV4t9vu8A8wF7aZjdXX9WSylmZzzlQtWjcK3CNF8oEyc-vbNj7yHJxJxo,Elevating Big Data Privacy: Innovative Strategies and Challenges in Data Abundance, 10.1109/ACCESS.2024.3357943
150,254,publication/381093052_The_Impact_of_Big_Data_Analytics_Capabilities_on_Decision_Making_at_the_Telecommunications_Sector_in_Jordan?_sg=fX-e_FcUTT1Kt-JYC98eWFtMrzb3Gg4OJVlP-my_ppO59JFAqriuCVVd6MQakUNG03NqhLcUngaFlq8,The Impact of Big Data Analytics Capabilities on Decision Making at the Telecommunications Sector in Jordan, 10.1007/978-3-031-56015-6_27
151,255,publication/373919648_Big_data?_sg=_8OZWVzH8NiLH5hbyEF7Ww3jajT-FsHzfblHw8tuWLx9aEeRdEh0aBk-L6pbMweGwh-QMJCvAqeCWlY,Big data, 10.47854/anthropen.v1i1.52071
152,256,publication/378828044_Big-IDS_a_decentralized_multi_agent_reinforcement_learning_approach_for_distributed_intrusion_detection_in_big_data_networks?_sg=nDdJyMzT_ByBcDDp_A3RJnP_GwoJTTM2AGOg6Xi_XYJAbEz1GMOlyKDeqry40HPl2YaCIiJQ3BqcW3c,Big-IDS: a decentralized multi agent reinforcement learning approach for distributed intrusion detection in big data networks, 10.1007/s10586-024-04306-9
153,260,publication/381173604_Subdata_selection_for_big_data_regression_an_improved_approach?_sg=vQsGb716cb52HqqVjOSWGueHexUVgsc8cIbmi1wCylKV2mr_mYVdjXQsEb1ILqs_lWtgN2TQxhDKYzw,Subdata selection for big data regression: an improved approach, 10.52933/jdssv.v4i3.78
154,263,publication/381115583_Use_of_Big_Data_in_Political_Communication_Analysis_Forming_a_Targeting_and_Electorate_Segmentation_Strategy?_sg=oxpjapTlcQYfQi0FLtGnwsKEMKb61a-ZJvnsn1r7WyHrnDkOZbCTStl_Y5LSBm7-NAxWZsKZfwXsUTA,Use of Big Data in Political Communication Analysis: Forming a Targeting and Electorate Segmentation Strategy, 10.55849/jidc.v4i1.637
155,264,publication/378919636_A_Survey_on_the_Utilization_of_Big_Data_in_the_Healthcare_Sector_and_the_Demand_for_Integrated_Data?_sg=VdEX1UPTuxdqYyN5FzyhVZKN1xA1Rm4Ag18QKjQ-FEvjfAcmmTiTmd_w7weuGiEdf1AB7fQbyOHkgc8,A Survey on the Utilization of Big Data in the Healthcare Sector and the Demand for Integrated Data, 10.21032/jhis.2024.49.1.62
156,265,publication/381507364_Big_Data_Infrastructure_and_Corporate_ESG_Performance_Evidence_from_Listed_Chinese_Manufacturing_Companies?_sg=RXymNkPvbtEjkHiLCgWNd8Y_2ZQLTxWcxH1jkMaSMmWTqA3gPIy8mju6J77TDWS7XIQCbNP7BgiwYCM,Big Data Infrastructure and Corporate ESG Performance: Evidence from Listed Chinese Manufacturing Companies, 10.3390/su16125147
157,266,publication/381477580_Research_and_Application_of_Big_Data_Clustering_Algorithm_based_on_AI_Technology_in_Cloud_Environment?_sg=QPX38kdpzPjolzr9WajOTky_lkeM4_uMNnQyDPYrQ52tG2nrU6a0x7qpNbTJIq_zxnXcjsl2CgweH1A,Research and Application of Big Data Clustering Algorithm based on AI Technology in Cloud Environment, 10.12694/scpe.v25i4.2091
158,267,publication/381476219_Educational_Big_Data_Analytics_for_Futuristic_Smart_Learning_Using_Deep_Learning_Techniques?_sg=_ObS0P0_iF3fh40e8dDpIncD_1KZofclqVmspqKSo5iOSb4nMjBQZRcztD9Fs3cKrgPXAsWetoHmxQ4,Educational Big Data Analytics for Futuristic Smart Learning Using Deep Learning Techniques, 10.12694/scpe.v25i4.2988
159,268,publication/379191726_Optimizing_Big_Data_Insights_with_Serverless_Architecture?_sg=KUwbOiODDVchxhcRUuSuy5H4Anr5FOb1_Js1yE3utHPdkV0y1EIHnZZZ-LTyEpffHnF_yTpG-dkSCPg,Optimizing Big Data Insights with Serverless Architecture, 10.48175/IJARSCT-15934
160,270,publication/379919456_Research_on_the_Application_of_Big_Data_Technology_in_Extracurricular_Sports_for_Teenagers?_sg=z4l9Xl-z9r7wEkyOSmHRlqpiWiXfQcxQSVw1UadGR3yQ_XFRGxnU-npCsZ969eC19Gmb_BbRMqcxAT4,Research on the Application of Big Data Technology in Extracurricular Sports for Teenagers, 10.54254/2754-1169/76/20241704
161,271,publication/379915155_Innovation_in_Cross-Border_Supply_Chain_Inventory_Management_Driven_by_Big_Data?_sg=gplLaao7q7iuXa0AR1PBHOnYcPCW8l2Z7U_GPdu-vfr6ogrl20oPJzwPN9SfnN5hdxHqHWuBupTKoiQ,Innovation in Cross-Border Supply Chain Inventory Management Driven by Big Data, 10.54254/2754-1169/76/20241882
162,272,publication/379854853_Directions_for_using_big_data_analytics_in_logistics_management?_sg=RmU5ytqzUJwWEFjwR-f3mPTKRJMZszE9LTq3p9TT4SSPBHsrKqZ5wpFqmORbaWAlfsY7Qx17-FzI1HI,Directions for using big data analytics in logistics management, 10.57111/devt/1.2024.27
163,273,publication/380627366_Forecasting_Energy_Consumption_in_Educational_Buildings_with_Big_Data_Analytics?_sg=ZIP04RkBjM3NWFR2SbwDbffPgWJ2S1rSyNef_obQulNjfHXgHOAmEkGlU5jyDlTxPU_LIhdAoEaGNTY,Forecasting Energy Consumption in Educational Buildings with Big Data Analytics, 10.5772/intechopen.1005142
164,274,publication/380186461_Big_Data_and_Pharmaceutical_Industry_Applications_and_Priorities?_sg=_7jnnW4DROtMh7vs9kj945nnjkQP03N2YITKS7pxPUH-7txI4kGqnmzATvmwZ0QUBboP4qTxW6nSv2s,Big Data and Pharmaceutical Industry: Applications and Priorities, 10.34172/doh.2023.34
